564.409973 252.110001
388.884003 155.910995
536.651978 205.302002
460.515991 281.467010
193.589996 151.453995
90.862000 184.296997
292.234009 278.476990
372.059998 194.843002
387.977997 155.552994
189.001999 241.363998
545.648010 245.738007
233.153000 256.658997
284.506012 74.153999
567.064026 133.707001
531.914001 168.328995
520.534973 128.679993
91.596001 87.202003
225.459000 243.694000
272.562012 153.024002
525.500977 160.328995
437.738007 246.712997
325.865997 143.091003
152.255005 113.711998
470.955994 67.253998
329.648987 155.487000
140.908005 178.029999
67.234001 101.952003
218.367004 105.820000
559.783997 125.777000
216.106995 305.019989
439.312012 247.889999
404.678009 116.757004
446.717987 278.776001
268.398987 137.009003
123.612000 295.332001
414.691010 194.740005
274.125000 191.738998
510.428009 211.964005
300.458008 59.787998
427.316986 291.630005
543.684998 175.022003
389.162994 120.308998
376.337006 271.539001
352.493988 72.054001
176.776993 247.529999
402.774994 163.647995
362.946991 101.043999
276.334015 269.302002
83.661003 180.330994
334.466003 128.658005
459.243988 130.554993
279.186005 179.358994
222.697998 180.865005
164.158005 193.485992
382.302002 128.578995
526.374023 47.472000
48.138000 142.841003
313.221008 302.459015
157.175995 150.733994
562.989990 238.179993
226.720001 246.138000
94.245003 74.751999
559.658997 58.900002
483.873993 162.421005
283.674011 250.115997
400.096008 105.708000
148.330994 68.856003
396.015991 164.108994
143.013000 169.154007
496.848999 181.850006
533.299011 105.304001
183.585999 251.011993
326.092010 290.278992
266.664001 149.925995
282.670990 174.960007
212.175003 147.067001
61.584000 23.237000
217.779999 186.460007
437.174988 281.515991
526.723999 77.098999
189.298996 255.026001
384.605988 72.143997
261.006989 151.738998
359.059998 193.005005
179.186996 249.763000
416.820007 267.088013
578.429016 143.578995
127.170998 191.600998
512.551025 116.047997
359.463989 139.378998
573.841003 214.186996
564.534973 99.386002
429.553009 267.006989
412.783997 58.868999
343.464996 99.827003
92.281998 72.317001
421.385010 202.559998
387.550995 251.595001
107.245003 85.535004
270.630005 40.323002
536.793030 126.301003
249.781998 221.617996
411.100006 73.977997
270.769989 205.761993
392.717987 44.574001
275.016998 148.994003
219.184998 84.039001
327.312988 244.485992
500.661011 116.890999
418.389008 273.756012
338.501007 78.964996
128.139008 226.535004
390.927002 163.899002
208.406998 59.662998
61.948002 148.738007
87.183998 208.279007
155.481003 237.175003
70.668999 116.403000
146.294998 70.689003
438.950012 312.083008
195.970993 236.664001
213.626007 90.195000
134.970993 50.410999
294.772003 251.766006
95.250999 66.943001
410.890991 70.072998
407.519989 244.695007
494.915009 60.334000
282.484985 66.866997
200.069000 173.171997
225.380005 122.094002
194.057007 66.703003
548.224976 73.986000
513.706970 120.602997
472.226990 260.640015
415.187988 101.155998
511.223999 91.481003
540.041992 171.283997
589.661011 150.054001
424.402008 50.125000
346.102997 270.261993
89.177002 215.647003
488.673004 58.338001
562.953979 85.014000
76.792000 153.380997
477.661987 65.908997
207.173004 73.628998
215.153000 153.285004
529.341003 45.686001
148.673004 212.751007
390.166992 200.582001
533.017029 85.308998
494.670013 177.481003
197.552994 55.132999
414.843994 115.852997
181.050995 245.007004
381.092987 237.242996
401.411011 110.094002
384.881012 210.126007
227.960999 153.440002
267.893005 211.802002
528.232971 115.726997
541.442017 230.360992
517.216980 71.313004
145.731003 150.535995
498.352997 294.464996
542.544983 225.658005
547.932007 257.360992
162.149994 264.987000
620.919983 60.951000
104.209999 65.072998
446.174011 252.246002
222.917999 240.822006
74.399002 94.617996
81.654999 163.746002
362.703003 140.289001
519.232971 130.768005
133.128006 273.776001
269.355988 236.447006
556.577026 115.704002
153.397995 232.716995
562.932007 143.281998
158.619003 234.177002
567.773987 188.914993
93.138000 180.078995
261.649994 208.044006
401.053986 186.143997
123.536003 50.318001
60.345001 65.850998
214.360001 193.445999
211.501999 52.891998
282.377991 112.987000
512.245972 199.882996
138.179993 62.924000
179.723999 78.942001
289.868988 255.328003
38.523998 75.785004
522.474976 128.063004
487.873993 175.171997
191.841003 170.085007
214.533005 253.264999
383.135010 133.731995
413.980011 103.796997
211.703995 130.822006
549.786987 132.307007
40.202000 92.723999
546.599976 203.862000
62.549999 72.966003
163.830994 213.557007
501.377991 56.638000
559.773010 83.405998
561.882019 166.475006
462.260010 140.294006
492.661011 53.069000
450.166992 261.093994
285.149994 260.399994
27.514000 65.417999
136.973007 218.483002
453.764008 112.634003
292.540009 229.375000
557.531006 122.124001
535.687988 211.697998
289.226013 149.216003
215.606995 175.878998
179.921005 273.864990
484.955994 163.186996
195.664001 77.321999
579.046997 47.887001
480.072998 275.420013
395.296997 52.013000
72.633003 197.503998
76.065002 115.075996
311.677002 72.983002
529.692993 77.474998
484.018005 91.972000
129.403000 66.358002
489.888000 150.128006
398.428986 105.096001
147.028000 79.977997
330.707001 127.477997
324.980988 108.380997
555.552979 150.776001
72.014000 121.126999
161.998993 243.988998
214.184006 111.556999
422.953003 73.810997
475.893005 211.899002
569.674988 83.945000
518.945007 85.338997
531.770996 182.154007
409.209015 195.824997
407.497009 203.906998
205.225998 64.449997
150.378006 115.792000
330.802002 42.264000
410.192993 221.694000
137.033005 211.080002
500.554993 56.650002
353.566986 137.807007
378.605988 44.085999
355.209015 112.526001
508.039001 53.373001
432.473999 241.735001
390.691986 76.950996
84.710999 125.176003
222.626007 187.115997
66.829002 114.866997
130.584000 128.050003
220.227005 133.044006
455.294006 274.425995
258.235992 140.729004
273.455994 254.770004
271.791992 47.432999
309.667999 62.486000
552.234985 99.458000
211.300995 272.545990
295.605011 47.907001
285.059998 149.716003
140.962006 197.710007
66.345001 185.505997
510.216003 128.727997
195.600006 81.500999
389.022003 249.210999
410.911011 245.270996
243.643005 230.742004
423.063995 168.798004
315.993011 59.137001
396.803009 250.009995
312.227997 63.512001
558.270020 146.856003
85.260002 166.686996
153.518997 147.587006
507.934998 133.972000
397.016998 268.615997
606.765015 104.377998
279.359009 211.026993
257.937988 173.119995
218.695999 66.874001
146.167999 135.145996
261.394012 112.688004
332.419006 41.672001
536.234009 75.189003
213.554993 117.502998
85.195999 142.287003
363.867004 154.781006
285.670990 170.809998
527.955017 45.618000
455.562988 91.855003
546.265015 194.145004
196.537003 113.237000
279.173004 126.593002
287.980011 239.811005
327.716003 50.396000
530.658997 221.074005
273.917999 247.442993
421.480011 44.381001
400.165985 252.246994
498.197998 145.182007
528.184021 294.272003
561.802002 247.619003
281.838013 151.910004
285.752014 140.401001
416.261993 197.619995
342.161011 115.706001
354.095001 80.244003
347.735992 138.319000
556.090027 151.533005
291.954010 118.535004
465.467987 64.727997
543.554016 127.873001
70.249001 160.679001
224.389008 191.276993
460.253998 248.250000
392.417999 207.347000
424.493988 196.897995
369.199005 197.315002
404.720001 66.487999
162.917999 227.804993
179.070007 249.643005
159.279007 136.354996
82.237000 137.005005
290.394012 76.887001
206.143997 142.636002
86.514999 144.255005
146.339005 189.345001
583.408997 163.985992
397.687012 190.057007
74.908997 191.746994
523.685974 203.731995
42.463001 168.257004
259.976990 146.929001
349.868011 66.641998
139.080002 263.205994
555.137024 150.220993
222.406006 207.078995
330.148010 97.973999
253.804001 241.824005
127.943001 190.990005
188.539993 93.497002
68.725998 53.834999
545.275024 105.564003
464.860992 278.630005
377.325012 66.341003
566.101013 250.378998
209.054001 62.909000
508.092010 135.899002
142.606003 49.431000
80.254997 130.673996
218.339996 251.779007
268.496002 232.936996
224.380997 98.874001
414.640015 243.166000
279.179993 169.589996
551.918030 251.311005
69.489998 175.238007
288.348999 182.194000
475.615997 251.667999
174.345001 72.956001
521.263977 135.462006
539.414978 278.735992
553.969971 239.373993
399.445007 150.953003
528.507019 96.737000
403.039001 271.608002
72.224998 193.039993
549.762024 182.018997
270.959015 179.261993
262.536987 173.335999
546.719971 243.166000
337.140991 38.352001
228.735001 58.974998
389.856995 258.167999
200.824997 206.253006
289.040009 199.561996
563.773010 38.764000
401.960999 68.139000
511.584015 120.711998
552.718994 71.083000
202.078995 98.402000
287.885010 111.373001
264.937012 47.660999
198.623001 257.334991
53.846001 284.921997
270.144989 252.686005
390.855011 171.494003
98.751999 51.981998
355.933014 53.529999
425.299011 246.212006
445.709991 75.102997
145.511993 272.781006
579.406982 180.852005
236.613998 318.761993
429.561005 257.894012
510.920013 96.303001
163.261002 213.110992
348.333008 300.822998
161.173004 159.466995
74.158997 79.042000
345.153992 269.506989
119.533997 103.958000
397.295990 170.300995
138.658997 208.923004
340.328003 129.880005
38.630001 72.389000
55.993999 183.143997
257.295013 126.653000
280.593994 141.828995
163.955994 210.171005
294.783997 75.936996
397.395996 91.552002
209.087006 118.394997
386.640015 70.344002
549.729980 175.908005
357.177002 246.166000
417.774994 264.518005
111.857002 277.415985
469.959015 280.503998
319.425995 298.837006
371.911987 183.367996
292.144012 276.398010
140.968002 183.278000
232.167007 248.720001
157.345993 119.388000
359.881012 208.681000
369.477997 273.795013
547.992004 175.098999
404.065002 198.975998
561.461975 113.717003
150.546005 126.260002
270.292999 112.348999
447.013000 245.186996
216.063995 192.496994
456.014008 279.204010
520.721008 119.857002
361.174011 216.332993
59.068001 139.190002
526.216003 147.130005
214.225006 91.112000
215.882004 118.606003
524.577026 221.910995
332.058990 62.811001
507.317993 158.792007
241.679993 112.226997
550.492981 211.692993
453.919006 252.923996
158.403000 64.912003
159.011993 65.469002
329.755005 136.779999
237.059998 259.158997
419.743988 152.274002
564.130981 180.787994
311.316986 76.921997
474.274994 263.731995
527.489014 87.237999
219.753006 112.764999
180.927994 71.955002
398.416992 145.352997
155.735001 197.669006
64.198997 57.367001
127.594002 84.185997
225.132004 104.026001
161.419998 124.752998
465.109985 58.636002
472.819000 51.126999
205.037003 166.514008
334.299988 91.710999
391.237000 246.315994
241.061996 84.278999
205.233002 46.938000
462.648987 244.507996
178.658005 260.825989
394.243988 134.580002
533.117004 49.653000
60.146999 98.570999
261.445007 274.839996
169.391998 238.542999
430.795013 114.883003
238.009995 74.195000
416.020996 149.188004
291.199005 227.565994
354.523010 216.880005
158.850006 221.781998
271.272003 60.659000
536.635010 149.906998
556.909973 54.422001
137.570999 121.049004
213.102005 249.367004
290.377991 224.992996
88.221001 60.740002
630.883972 156.500000
420.734009 154.962006
235.975998 272.946014
477.859009 97.652000
610.828003 89.670998
355.829010 271.862000
422.798004 218.537994
490.816010 187.320999
259.455994 207.147003
